baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Omics Group Pair,Probe Name,Gene Symbol,Omics Group 1,Omics Group 2
164.2891854,-0.528283096,0.349653623,-1.525001387,0.127258752,0.47471731,123_vs_120,PRDX2_25446,PRDX2,123,120
3259.600946,-0.60425975,0.244055095,-2.481522005,0.013082263,0.164590526,123_vs_120,PRDX3_27724,PRDX3,123,120
36.30691493,-0.81804468,0.481876381,-1.795289352,0.072607611,0.368546217,123_vs_120,PRKAB1_14557,PRKAB1,123,120
75.67152477,-0.694605465,0.303312771,-2.33846376,0.019363204,0.208048435,123_vs_120,PRKACA_5404,PRKACA,123,120
30.89587653,-0.609617641,0.481687217,-1.396355233,0.162607549,0.510358874,123_vs_120,PRKAR1A_27727,PRKAR1A,123,120
175.6757283,-0.426678021,0.303943261,-1.470900338,0.141318071,0.483996293,123_vs_120,PRMT5_28286,PRMT5,123,120
34.06067352,-0.533952609,0.369922069,-1.452217147,0.146441236,0.4899125,123_vs_120,PRR7_5473,PRR7,123,120
102.2497274,0.798936073,0.290872063,2.833268845,0.004607462,0.093290992,123_vs_120,PSEN1_5495,PSEN1,123,120
143.4557339,0.341262267,0.228121931,1.509024923,0.131292414,0.478665245,123_vs_120,PSMA4_10918,PSMA4,123,120
276.9572449,0.689077543,0.334648037,2.049952011,0.040369114,0.28986993,123_vs_120,PSMD12_16403,PSMD12,123,120
113.4787557,-0.392013797,0.249574806,-1.596781567,0.110314406,0.44610661,123_vs_120,PSMD8_16404,PSMD8,123,120
23.70334309,-0.623147211,0.37363739,-1.721233505,0.08520846,0.399748872,123_vs_120,PUF60_5625,PUF60,123,120
49.70137014,-0.836048132,0.446749861,-1.998578277,0.045654003,0.309689824,123_vs_120,PUS7_5632,PUS7,123,120
140.9082923,-0.397543182,0.277772764,-1.437345301,0.150619903,0.497782538,123_vs_120,RAB1A_27749,RAB1A,123,120
45.43703369,0.674213664,0.474568837,1.431889777,0.152175368,0.497782538,123_vs_120,RAB27A_5667,RAB27A,123,120
2951.693124,-0.674642636,0.306481846,-2.261337436,0.02373837,0.219766542,123_vs_120,RAC1_5694,RAC1,123,120
26.26716194,0.789051668,0.536805301,1.499608807,0.133715765,0.481148375,123_vs_120,RALA_5719,RALA,123,120
1898.220762,0.564361342,0.240408504,2.381053244,0.017263217,0.191004246,123_vs_120,RAN_5725,RAN,123,120
21.46999732,0.752172246,0.522613367,1.579742723,0.114165797,0.454149202,123_vs_120,RB1_5752,RB1,123,120
176.9756765,0.470646595,0.298066176,1.575695821,0.115095921,0.454149202,123_vs_120,RECQL_5786,RECQL,123,120
18.08563247,0.743376857,0.780053797,1.36634297,0.17183134,0.523676464,123_vs_120,RGPD1_12424,RGPD1,123,120
45.71236688,0.556360652,0.463386521,1.425220776,0.154093392,0.499615581,123_vs_120,RGS2_28241,RGS2,123,120
2325.973039,0.43055392,0.222701135,1.93689439,0.052758254,0.327069041,123_vs_120,RHOA_5838,RHOA,123,120
48.40511266,-0.623786118,0.349523293,-1.8372258,0.066176568,0.350402549,123_vs_120,RIPK1_24853,RIPK1,123,120
10.09500318,-0.810430353,0.939244323,-1.366343372,0.171831214,,123_vs_120,RPA3_5906,RPA3,123,120
215.6144665,-0.453480177,0.339298801,-1.385846098,0.165793903,0.514373292,123_vs_120,RPAP3_5909,RPAP3,123,120
2.825446728,-0.356087358,2.170633385,-1.399105289,0.161781412,,123_vs_120,RPIA_5911,RPIA,123,120
148.6559266,-0.546110883,0.421815376,-1.432206303,0.152084788,0.497782538,123_vs_120,RPL27_5929,RPL27,123,120
3650.725052,-0.683412488,0.413162301,-1.725732974,0.084395463,0.399748872,123_vs_120,RPL28_12205,RPL28,123,120
3223.834879,-0.551849101,0.4138436,-1.397503198,0.162262306,0.510358874,123_vs_120,RPL29_12206,RPL29,123,120
1410.208452,-0.676987289,0.456226203,-1.615653138,0.106169328,0.44147246,123_vs_120,RPL32_27803,RPL32,123,120
1381.662167,-0.587758333,0.43485237,-1.514329762,0.129942224,0.478665245,123_vs_120,RPL35_21373,RPL35,123,120
297.1739334,0.428411337,0.281397949,1.518115572,0.128985266,0.477051035,123_vs_120,RPL6_5953,RPL6,123,120
229.1068978,0.434289686,0.293060158,1.51906707,0.128745614,0.477051035,123_vs_120,RPP38_28323,RPP38,123,120
3.004310037,-0.626507486,2.287627138,-1.456762725,0.145181888,,123_vs_120,RRM2_6034,RRM2,123,120
80.56043355,-0.549332776,0.394410393,-1.381886458,0.167006567,0.515374562,123_vs_120,SACM1L_6098,SACM1L,123,120
50.2393675,-0.821055709,0.462236369,-1.935903958,0.052879465,0.327069041,123_vs_120,SATB1_6106,SATB1,123,120
678.8805945,-0.510818093,0.279692177,-1.840232335,0.065734135,0.350402549,123_vs_120,SCOC_12252,SCOC,123,120
127.3665898,-0.585010497,0.285075841,-2.090579348,0.036565789,0.274616535,123_vs_120,SCP2_27826,SCP2,123,120
201.4661618,-0.702141237,0.260533933,-2.721989976,0.006489011,0.112797954,123_vs_120,SDHB_6173,SDHB,123,120
57.22894611,0.512688903,0.323317272,1.671539376,0.094615188,0.412051942,123_vs_120,SEC11A_27827,SEC11A,123,120
189.0395823,0.401412425,0.276803304,1.480095653,0.138847722,0.483996293,123_vs_120,SEC11A_27828,SEC11A,123,120
175.5000951,-0.456415767,0.308086077,-1.521893397,0.128035794,0.475931032,123_vs_120,SEPW1_20696,SEPW1,123,120
1904.438507,0.778619301,0.532765408,1.658504714,0.097215637,0.417205298,123_vs_120,SERPINE1_6253,SERPINE1,123,120
51.24445101,0.79633028,0.461834526,1.802847077,0.071412234,0.36750886,123_vs_120,SH3GLB1_16515,SH3GLB1,123,120
1187.183311,-0.385089571,0.26695664,-1.466702121,0.142457106,0.483996293,123_vs_120,SKP1_6326,SKP1,123,120
2.182319736,-0.743925287,2.371668114,-1.489469757,0.136363712,,123_vs_120,SLC16A7_6342,SLC16A7,123,120
421.7914485,-0.820581938,0.312186609,-2.651046158,0.008024287,0.12177063,123_vs_120,SLC25A4_6406,SLC25A4,123,120
237.9365934,-0.637573708,0.342646493,-1.942319877,0.052098388,0.327069041,123_vs_120,SLC25A6_14758,SLC25A6,123,120
299.4228829,-0.822305322,0.345540101,-2.413588744,0.015796281,0.184540675,123_vs_120,SMIM19_6589,SMIM19,123,120
1.908972208,-0.707855672,2.328057136,-1.370063865,0.170666966,,123_vs_120,SNRPB_23271,SNRPB,123,120
355.0035347,-0.655064829,0.255645952,-2.614437683,0.008937446,0.128076619,123_vs_120,SNRPG_6644,SNRPG,123,120
23.16043676,-0.812527131,0.683020329,-1.389482742,0.164686005,0.512511204,123_vs_120,SPAG4_6691,SPAG4,123,120
3.330776112,-0.396017461,2.241961048,-1.405217497,0.159956613,,123_vs_120,SPCS2_21762,SPCS2,123,120
33.88642976,0.720370758,0.393856572,1.857090958,0.063298214,0.345951784,123_vs_120,SRP72_28388,SRP72,123,120
1052.450693,0.253744082,0.165251663,1.533083878,0.12525519,0.469149209,123_vs_120,SRSF9_21528,SRSF9,123,120
62.82738177,-0.435232737,0.248133937,-1.733759431,0.082960777,0.396487868,123_vs_120,STAP2_6820,STAP2,123,120
3.455157513,-0.290083679,2.303594442,-1.461405278,0.143904253,,123_vs_120,STX1A_6864,STX1A,123,120
30.59650323,0.661621596,0.39965459,1.725494789,0.084438342,0.399748872,123_vs_120,STXBP1_6866,STXBP1,123,120
20.55243516,-0.77860387,0.542639073,-1.675769672,0.093783317,0.412051942,123_vs_120,STXBP2_6867,STXBP2,123,120
34.03456542,0.766784364,0.465234464,1.679335313,0.093086712,0.412051942,123_vs_120,SUPV3L1_6897,SUPV3L1,123,120
186.8079703,0.416129365,0.281036101,1.507602075,0.131656401,0.478665245,123_vs_120,TAF9_6939,TAF9,123,120
61.65719584,-0.709873491,0.482765935,-1.488082459,0.136729149,0.483996293,123_vs_120,TBX2_6983,TBX2,123,120
332.33319,0.595469369,0.269558144,2.193217811,0.02829169,0.245757666,123_vs_120,TERF2IP_7027,TERF2IP,123,120
18.43122473,-0.756126924,0.630712685,-1.42986075,0.152756989,0.498577135,123_vs_120,TFAM_7036,TFAM,123,120
3.27832359,-0.48834025,2.235075978,-1.524036322,0.127499638,,123_vs_120,TIMM17B_27958,TIMM17B,123,120
626.9658705,0.556504643,0.336266571,1.759763707,0.078447879,0.384917593,123_vs_120,TIMM23B_27959,TIMM23B,123,120
81.99697256,-0.434907569,2.242901915,-1.49845332,0.134015512,0.481148375,123_vs_120,TIMP3_18875,TIMP3,123,120
79.87121612,-0.647653067,0.34153779,-2.016270727,0.043771674,0.308286624,123_vs_120,TM7SF3_22780,TM7SF3,123,120
32.45234331,-0.730304056,0.48057556,-1.655251301,0.097873533,0.41819024,123_vs_120,TMEM128_7178,TMEM128,123,120
401.7326992,0.369053877,0.225400303,1.686848389,0.091632508,0.411269425,123_vs_120,TMEM167A_27971,TMEM167A,123,120
52.82278918,0.65761668,0.252334142,2.669379607,0.007599151,0.120028706,123_vs_120,TMEM5_7211,TMEM5,123,120
62.58651555,0.509666993,0.257937076,2.022645513,0.043109708,0.306427033,123_vs_120,TOR1A_7283,TOR1A,123,120
409.9785027,-0.552979634,0.449112855,-1.403723252,0.160401276,0.508380667,123_vs_120,TPI1_22768,TPI1,123,120
1024.927166,0.680855067,0.427260177,1.669470311,0.09502421,0.412555635,123_vs_120,TPM1_28000,TPM1,123,120
40.23061657,0.657258677,0.443182595,1.461865882,0.143777966,0.486218637,123_vs_120,TPX2_7308,TPX2,123,120
1.87028173,-0.553292624,2.276289173,-1.376707854,0.168602589,,123_vs_120,TRAF6_7314,TRAF6,123,120
41.35135919,-0.75268604,0.414854106,-1.900477194,0.057370525,0.336424331,123_vs_120,TRAK2_7315,TRAK2,123,120
55.65304939,0.556119981,0.312118186,1.838109201,0.066046316,0.350402549,123_vs_120,TRAM2_7319,TRAM2,123,120
114.8358074,-0.510272351,0.369126865,-1.390600469,0.164346614,0.512511204,123_vs_120,TRIM13_28005,TRIM13,123,120
513.8528337,-0.412992719,0.305058519,-1.37318268,0.169695563,0.521486155,123_vs_120,TSG101_24913,TSG101,123,120
25.52712876,0.827006756,0.506675188,1.77643744,0.075660845,0.377613287,123_vs_120,TUBB3_7409,TUBB3,123,120
52.09709405,0.669416085,0.475640922,1.435531792,0.151135616,0.497782538,123_vs_120,TUBB6_7410,TUBB6,123,120
128.4270091,-0.561700436,0.290844618,-1.980174067,0.047683973,0.315337248,123_vs_120,TUBG1_28348,TUBG1,123,120
956.7976503,-0.359264655,0.236563858,-1.501145054,0.133318048,0.480990604,123_vs_120,TWF2_7415,TWF2,123,120
282.6779039,-0.663308441,0.325949523,-2.001761482,0.04531039,0.309689824,123_vs_120,TXNDC9_7433,TXNDC9,123,120
460.7122668,-0.718507094,0.372724774,-1.923411811,0.054428352,0.327069041,123_vs_120,TXNL4B_7437,TXNL4B,123,120
64.25459283,-0.567450307,0.336625113,-1.739718442,0.081908469,0.392733769,123_vs_120,TXNRD2_28293,TXNRD2,123,120
453.3560877,-0.545685185,0.368383674,-1.566465823,0.117239604,0.454149202,123_vs_120,UBA52_7459,UBA52,123,120
593.4472086,0.444601683,0.172038828,2.603553526,0.009226286,0.130587432,123_vs_120,UBE2K_19279,UBE2K,123,120
27.43639885,0.830327055,0.607927025,1.442989063,0.149023552,0.494060065,123_vs_120,UBE2V2_7495,UBE2V2,123,120
58.63930935,0.452042087,0.289138228,1.58673537,0.112572592,0.453991385,123_vs_120,UBR7_7515,UBR7,123,120
384.5032679,-0.554983366,0.305690458,-1.79972604,0.071903907,0.36750886,123_vs_120,UQCRFS1_7566,UQCRFS1,123,120
122.8542935,-0.478508047,0.286101273,-1.707188211,0.087787076,0.402073123,123_vs_120,UQCRQ_7569,UQCRQ,123,120
53.32700706,0.594265739,0.419821258,1.382367634,0.166858849,0.515374562,123_vs_120,USO1_7576,USO1,123,120
3.46868888,-0.79909871,2.306007619,-1.609874742,0.107425204,,123_vs_120,USP1_7579,USP1,123,120
15.66246852,0.810797001,0.450515154,1.870984933,0.061347169,0.341425708,123_vs_120,UTP14A_7606,UTP14A,123,120
95.9700439,0.340571634,0.242360789,1.427859347,0.153332347,0.499347819,123_vs_120,VAMP2_7615,VAMP2,123,120
245.1693226,-0.603158426,0.231415029,-2.641906664,0.008244077,0.123829403,123_vs_120,VAMP7_7620,VAMP7,123,120
157.1742619,0.467499784,0.3033086,1.544437398,0.122482406,0.467426779,123_vs_120,VDAC2_28052,VDAC2,123,120
387.3222587,-0.475670334,0.366911926,-1.459094757,0.144539029,0.486530322,123_vs_120,VEGFA_28053,VEGFA,123,120
42.07509059,0.789064916,0.373667061,2.200392463,0.027779062,0.245757666,123_vs_120,VIMP_7660,VIMP,123,120
194.9865639,-0.399560525,0.238949004,-1.708430175,0.087556552,0.402073123,123_vs_120,VPS72_7688,VPS72,123,120
48.57893079,-0.683782393,0.360575527,-1.92529852,0.054192023,0.327069041,123_vs_120,WDR61_7711,WDR61,123,120
166.2510529,-0.585578841,0.345405047,-1.767901657,0.077077346,0.381277152,123_vs_120,XPNPEP1_7775,XPNPEP1,123,120
14.90886655,0.721038892,0.525656496,1.4226535,0.154836627,0.499689331,123_vs_120,XPO7_7779,XPO7,123,120
2224.837474,0.382983457,0.227995758,1.680380309,0.092883345,0.412051942,123_vs_120,XRCC5_26508,XRCC5,123,120
13.84571164,0.794446425,0.559630734,1.511080368,0.130767976,0.478665245,123_vs_120,YTHDF1_7805,YTHDF1,123,120
802.4334565,-0.672436941,0.30635482,-2.23481072,0.025429778,0.231065635,123_vs_120,YWHAB_15704,YWHAB,123,120
661.8270279,0.647556239,0.223602678,2.93601299,0.003324604,0.07840153,123_vs_120,YWHAZ_7817,YWHAZ,123,120
38.68512948,-0.832132539,0.530542172,-1.746728672,0.080684414,0.390682428,123_vs_120,ZDHHC16_23488,ZDHHC16,123,120
303.4874443,-0.607047878,0.384082739,-1.658603428,0.097195731,0.417205298,123_vs_120,ZMYM2_28378,ZMYM2,123,120
32.65405443,0.696111044,0.424730611,1.739852321,0.081884953,0.392733769,123_vs_120,ZNF274_7885,ZNF274,123,120
431.3302909,-0.540101107,0.350202018,-1.669827772,0.094953444,0.359934881,124_vs_120,AARS_3,AARS,124,120
117.3618683,-0.821573988,0.330547776,-2.566620663,0.010269489,0.113315947,124_vs_120,ABCC4_16668,ABCC4,124,120
722.2977421,-0.296193027,0.208892718,-1.410903931,0.158272943,0.465880909,124_vs_120,ABCC4_26789,ABCC4,124,120
411.8172545,-0.72776274,0.348987325,-2.080180228,0.037509005,0.214079989,124_vs_120,ACADVL_20681,ACADVL,124,120
108.0199622,0.411296551,0.289823661,1.421162312,0.155269578,0.460780726,124_vs_120,ACTL6A_19294,ACTL6A,124,120
136.9049128,-0.615161091,0.31098546,-2.037982587,0.041551674,0.224510952,124_vs_120,AHCY_174,AHCY,124,120
52.32883582,0.564653317,0.458732739,1.426356486,0.153765467,0.460780726,124_vs_120,AHR_23752,AHR,124,120
886.5108348,-0.364472406,0.21350159,-1.706176584,0.087975207,0.341079277,124_vs_120,AKT1_26821,AKT1,124,120
288.078616,-0.480681805,0.261567919,-1.830130481,0.06723043,0.289893497,124_vs_120,ALAS1_28273,ALAS1,124,120
381.1492083,-0.591324223,0.222944331,-2.685229693,0.007247998,0.094092843,124_vs_120,ALDH9A1_231,ALDH9A1,124,120
99.87808424,0.678415876,0.314151178,2.226237615,0.02599827,0.179145971,124_vs_120,ANP32E_26838,ANP32E,124,120
804.2157769,0.561306957,0.28885739,1.939332991,0.052460804,0.252615529,124_vs_120,ANXA5_14212,ANXA5,124,120
3.073761831,-0.678179692,2.176170721,-1.353124364,0.176015903,,124_vs_120,AP2B1_21852,AP2B1,124,120
127.2692621,0.460571513,0.322202138,1.495797528,0.134706426,0.431770879,124_vs_120,ARF4_391,ARF4,124,120
84.016774,-0.459714746,0.348970778,-1.433654256,0.151670952,0.457702058,124_vs_120,ARNT_14705,ARNT,124,120
115.8611875,0.579463745,0.325694171,1.896891791,0.057842221,0.266074217,124_vs_120,ASF1A_18396,ASF1A,124,120
97.95496068,0.525989663,0.407228034,1.353753336,0.175815086,0.492507908,124_vs_120,ATG3_504,ATG3,124,120
40.14485806,0.736039467,0.307565524,2.511712861,0.01201468,0.121129635,124_vs_120,ATG4C_14397,ATG4C,124,120
91.27569479,-0.428152154,0.314514362,-1.344330053,0.178841682,0.494663624,124_vs_120,ATP11B_517,ATP11B,124,120
448.4927984,-0.519561134,0.245849236,-2.172842174,0.029792198,0.192069397,124_vs_120,ATP2C1_533,ATP2C1,124,120
3123.404012,-0.696753526,0.286515138,-2.400278136,0.016382619,0.14226131,124_vs_120,ATP5C1_17193,ATP5C1,124,120
530.3099931,0.43715674,0.284484468,1.558779526,0.119048572,0.408509413,124_vs_120,ATP6V1D_574,ATP6V1D,124,120
949.9947274,-0.6673723,0.270672942,-2.473231268,0.013389746,0.128310996,124_vs_120,ATP6V1F_14631,ATP6V1F,124,120
844.0643647,-0.712378121,0.258261723,-2.824628285,0.00473355,0.07579763,124_vs_120,ATRAID_20268,ATRAID,124,120
172.7155685,0.700553791,0.274593938,2.626249037,0.008633163,0.103514797,124_vs_120,BLOC1S2_28331,BLOC1S2,124,120
57.64580579,-0.621780612,0.492941393,-1.499798238,0.133666674,0.430233182,124_vs_120,BTN3A2_26908,BTN3A2,124,120
2119.37062,-0.414395442,0.279698246,-1.524314481,0.127430171,0.421444951,124_vs_120,BZW1_804,BZW1,124,120
24.9538556,-0.807852469,0.740122864,-1.47474312,0.140281619,0.438090486,124_vs_120,BZW2_805,BZW2,124,120
435.4972173,-0.444370827,0.321127324,-1.425523022,0.15400607,0.460780726,124_vs_120,C6orf62_903,C6orf62,124,120
4.56313074,-0.739997404,2.175905387,-1.58072012,0.113942046,,124_vs_120,CASC3_973,CASC3,124,120
31.53167606,0.716863681,0.476156906,1.69990786,0.089148258,0.344059718,124_vs_120,CASP2_982,CASP2,124,120
26.54933536,0.729078278,0.440369802,1.796834287,0.072361931,0.301862763,124_vs_120,CASP8_26967,CASP8,124,120
602.3888971,-0.333994459,0.209687189,-1.534939894,0.124798593,0.414857822,124_vs_120,CBR1_1006,CBR1,124,120
326.3718231,0.515462125,0.311424735,1.689413623,0.091140192,0.349370736,124_vs_120,CBWD1_1009,CBWD1,124,120
1406.603792,0.386551861,0.204971946,1.911296753,0.055966456,0.262673006,124_vs_120,CCT5_23696,CCT5,124,120
2488.965447,0.4369055,0.241294608,1.882088229,0.059824037,0.271273309,124_vs_120,CCT6A_22369,CCT6A,124,120
104.1947832,-0.568735186,0.286170784,-2.039318497,0.041418251,0.224510952,124_vs_120,CD320_1116,CD320,124,120
244.1581389,-0.531145523,0.336988077,-1.536653863,0.124378095,0.414857822,124_vs_120,CD58_1144,CD58,124,120
95.68727289,0.475187267,0.318588227,1.489531752,0.136347399,0.432953866,124_vs_120,CDC26_1162,CDC26,124,120
756.7128023,-0.374574069,0.289230283,-1.354265606,0.175651655,0.492507908,124_vs_120,CDH2_25558,CDH2,124,120
47.36655897,0.786427024,0.748615416,1.344474874,0.178794876,0.494663624,124_vs_120,CDK1_1196,CDK1,124,120
30.03701138,-0.789736595,0.611995258,-1.451323678,0.146689751,0.448277253,124_vs_120,CEBPD_1242,CEBPD,124,120
311.2152881,0.825329546,0.230221572,3.647545477,0.000264757,0.015121979,124_vs_120,CEBPZ_1245,CEBPZ,124,120
65.19566293,-0.789297103,0.435126512,-1.874124288,0.060913296,0.272827449,124_vs_120,CHP1_1319,CHP1,124,120
29.22858571,0.760363897,0.419611725,1.981577263,0.047526574,0.237912438,124_vs_120,CHUK_1342,CHUK,124,120
37.52945216,-0.741419,0.526694701,-1.505236199,0.132263361,0.42797004,124_vs_120,CISD1_1354,CISD1,124,120
386.924904,-0.508357471,0.298013193,-1.760853293,0.078263237,0.31841973,124_vs_120,CLSTN1_1400,CLSTN1,124,120
248.7081243,0.49181561,0.291025043,1.828452124,0.067481725,0.289893497,124_vs_120,CLTB_1402,CLTB,124,120
30.74480147,0.760178589,0.499664344,1.716246026,0.086117022,0.33540314,124_vs_120,CLTB_28914,CLTB,124,120
77.41508755,0.614628515,0.374344111,1.630691423,0.102955447,0.375572858,124_vs_120,COIL_23990,COIL,124,120
217.5209909,0.432124646,0.292530054,1.53967191,0.123640347,0.41354584,124_vs_120,COPS5_1497,COPS5,124,120
102.8403522,-0.752123469,0.393837079,-2.012113975,0.044207924,0.232228044,124_vs_120,CREG1_1558,CREG1,124,120
1353.030278,-0.562761166,0.430760509,-1.352465681,0.17622639,0.492507908,124_vs_120,CRIM1_10788,CRIM1,124,120
723.4308315,0.725283718,0.335597607,2.229857328,0.025756916,0.178204354,124_vs_120,CTNNB1_1633,CTNNB1,124,120
373.9550487,0.640799403,0.349282936,1.907709359,0.056428791,0.263851107,124_vs_120,DAXX_1756,DAXX,124,120
262.4553893,0.797566096,0.538303467,1.651053599,0.098727631,0.367690214,124_vs_120,DBNDD2_23171,DBNDD2,124,120
623.9175655,0.357868248,0.248005486,1.518663762,0.128847152,0.422884966,124_vs_120,DCTN6_1789,DCTN6,124,120
43.68692052,0.780801078,0.443464417,1.869048919,0.061616009,0.274611756,124_vs_120,DCUN1D4_1795,DCUN1D4,124,120
41.0578951,0.801944876,0.559013441,1.569417561,0.116550675,0.403189529,124_vs_120,DDX10_1808,DDX10,124,120
2.649065066,-0.818658005,2.186313043,-1.35284862,0.176103996,,124_vs_120,DERA_1848,DERA,124,120
351.5019498,-0.600975481,0.219888035,-2.764798559,0.005695796,0.086555753,124_vs_120,DLAT_1875,DLAT,124,120
140.8364875,0.786508275,0.295059774,2.742503999,0.006097271,0.090045238,124_vs_120,DNAJB6_1912,DNAJB6,124,120
226.7344834,0.754209682,0.334971849,2.316165715,0.020549222,0.154755648,124_vs_120,DNTTIP2_1936,DNTTIP2,124,120
234.941408,0.406512879,0.269075937,1.598793256,0.109866548,0.386584647,124_vs_120,DPY30_18946,DPY30,124,120
217.6725161,0.698364128,0.349635969,2.055026259,0.039876468,0.222478985,124_vs_120,DSP_21266,DSP,124,120
108.2253366,-0.337261445,0.250334603,-1.351438703,0.176554943,0.492617234,124_vs_120,DUSP22_1986,DUSP22,124,120
26.92370314,0.677597353,0.551014733,1.353082942,0.176029135,0.492507908,124_vs_120,DUSP4_27145,DUSP4,124,120
790.0411404,-0.51347383,0.200885093,-2.583285415,0.009786432,0.113086801,124_vs_120,DYNLL1_1997,DYNLL1,124,120
86.19317627,0.713811127,0.411469769,1.758279199,0.078700015,0.31841973,124_vs_120,DYRK3_2006,DYRK3,124,120
1287.281391,-0.528373581,0.257638659,-1.99604726,0.045928779,0.236165503,124_vs_120,ECI1_22689,ECI1,124,120
7.651311325,-0.778922527,2.163505901,-1.718798342,0.085651097,0.335208898,124_vs_120,EED_2035,EED,124,120
189.1743664,0.684031602,0.477709468,1.36205098,0.173181797,0.490441628,124_vs_120,EIF3A_14222,EIF3A,124,120
66.02708698,0.627262946,0.359429359,1.828030012,0.067545048,0.289893497,124_vs_120,EIF3E_28626,EIF3E,124,120
328.0162211,0.541932538,0.421334063,1.356823432,0.17483732,0.492507908,124_vs_120,EIF4G1_27165,EIF4G1,124,120
32.93745273,0.664310557,0.460938301,1.640026546,0.100999648,0.373698696,124_vs_120,ELTD1_21057,ELTD1,124,120
436.2879178,-0.717444916,0.267304473,-2.69385956,0.007062992,0.094092843,124_vs_120,ETFA_2244,ETFA,124,120
71.59184359,-0.613623189,0.449292337,-1.423422726,0.154613648,0.460780726,124_vs_120,EVL_2255,EVL,124,120
82.56569763,0.841585209,0.510179068,1.875727251,0.060692742,0.272556852,124_vs_120,EXOG_21490,EXOG,124,120
27.67028946,0.690412062,0.515751852,1.406086365,0.159698481,0.466534468,124_vs_120,FAM69A_2333,FAM69A,124,120
642.7266439,-0.82734986,0.280679024,-3.011672524,0.002598127,0.051418749,124_vs_120,FBXO7_2377,FBXO7,124,120
43.95968786,0.654364378,0.394387628,1.772931531,0.076240053,0.313431329,124_vs_120,FIG4_20285,FIG4,124,120
204.9586036,-0.78207124,0.400874405,-2.029293687,0.042428386,0.227687676,124_vs_120,FKBP5_19156,FKBP5,124,120
15251.55073,-0.697593443,0.303685584,-2.343636951,0.01909675,0.154755648,124_vs_120,FN1_13666,FN1,124,120
117.9558787,-0.47382129,0.381335379,-1.346688921,0.178080442,0.494663624,124_vs_120,FPGS_27241,FPGS,124,120
748.7648431,0.374753229,0.188601604,2.002794593,0.045199341,0.23454048,124_vs_120,G3BP1_2542,G3BP1,124,120
108.7150564,0.719711397,0.394096547,1.936687835,0.052783514,0.252615529,124_vs_120,GABPB1_2555,GABPB1,124,120
4251.898621,-0.701648501,0.44403957,-1.679201394,0.0931128,0.354536882,124_vs_120,GAPDH_2587,GAPDH,124,120
48.39708145,0.701284546,0.631363874,1.411245015,0.158172381,0.465880909,124_vs_120,GCLC_22866,GCLC,124,120
541.237424,0.411539159,0.255130176,1.619658062,0.10530575,0.376166195,124_vs_120,GDI2_15353,GDI2,124,120
152.6006121,0.659325935,0.280246796,2.472447855,0.013419129,0.128310996,124_vs_120,GEMIN5_22827,GEMIN5,124,120
81.33375517,-0.647664248,0.387090801,-1.718676741,0.085673249,0.335208898,124_vs_120,GGH_2639,GGH,124,120
2.985967249,0.826974381,0.941679219,1.374820452,0.169187116,,124_vs_120,GLOD4_2670,GLOD4,124,120
838.0781102,-0.832482584,0.406127854,-1.967645848,0.049108801,0.242974356,124_vs_120,GLRX_2674,GLRX,124,120
98.48006985,-0.822014212,0.381075182,-2.28580234,0.022265825,0.160578109,124_vs_120,GLUL_19900,GLUL,124,120
19.9874759,0.633244621,0.484606425,1.467529904,0.142231961,0.440944985,124_vs_120,GNAI3_28256,GNAI3,124,120
1059.408845,-0.487075201,0.211970241,-2.352989796,0.018623145,0.153123638,124_vs_120,GNAS_2704,GNAS,124,120
206.7362803,-0.759929077,0.312637241,-2.488311646,0.012835121,0.12468803,124_vs_120,GNPDA1_28283,GNPDA1,124,120
276.7389881,-0.760412509,0.301052127,-2.656981996,0.007884365,0.098670514,124_vs_120,GPI_2753,GPI,124,120
73.74343043,-0.550678975,0.39822204,-1.490725949,0.13603346,0.432953866,124_vs_120,GPR89B_14463,GPR89B,124,120
343.8507344,-0.437863661,0.27389178,-1.574054018,0.115474962,0.400740461,124_vs_120,GPX4_17664,GPX4,124,120
80.17535025,0.713096443,0.381384997,1.957691683,0.050266202,0.245842171,124_vs_120,GRB10_2771,GRB10,124,120
88.24916549,-0.612062731,0.414136272,-1.624852722,0.104193944,0.375716298,124_vs_120,GSTM3_17117,GSTM3,124,120
68.4983062,-0.645210348,0.325169127,-2.072914555,0.038180232,0.216609184,124_vs_120,GTF2E2_2835,GTF2E2,124,120
19.86782036,0.742361309,0.584444564,1.483008912,0.138072043,0.43437822,124_vs_120,GTF2H2B_18022,GTF2H2B,124,120
62.28420606,-0.597846938,0.41613841,-1.592574002,0.11125579,0.388824135,124_vs_120,HADHA_2875,HADHA,124,120
58.88678773,0.792804354,0.356927886,2.321481436,0.020260875,0.154755648,124_vs_120,HAT1_2880,HAT1,124,120
1318.915329,0.60960236,0.246804822,2.520403073,0.011722052,0.120296635,124_vs_120,HDAC2_2900,HDAC2,124,120
485.2242959,0.501967524,0.387493894,1.386019574,0.165740927,0.476505164,124_vs_120,HIST1H1E_14544,HIST1H1E,124,120
27.76674174,0.75863058,0.398325285,2.069106314,0.038536111,0.217901866,124_vs_120,HOXD4_13252,HOXD4,124,120
65.49460041,0.644370656,0.431510644,1.562626486,0.118140475,0.407034591,124_vs_120,HPRT1_3097,HPRT1,124,120
